title,url,tags,score,creationdate
"Encoding of string returned by GetUserName()","https://stackoverflow.com/questions/669770","<python><winapi><encoding><pywin32>","2","2009-03-21 18:51:08"
"Why is Beautiful Soup truncating this page?","https://stackoverflow.com/questions/668591","<python><screen-scraping><beautifulsoup>","2","2009-03-21 02:08:30"
"Can someone explain Gtk2 packing?","https://stackoverflow.com/questions/668226","<python><ruby><pygtk><packing><gtk2>","2","2009-03-20 22:24:32"
"How do I create a D-Bus service that dynamically creates multiple objects?","https://stackoverflow.com/questions/667760","<python><dbus>","2","2009-03-20 20:05:24"
"Full command line as it was typed","https://stackoverflow.com/questions/667540","<python><command-line>","45","2009-03-20 19:11:34"
"Crunching xml with python","https://stackoverflow.com/questions/667359","<python><xml>","5","2009-03-20 18:22:30"
"Finding the static attributes of a class in Python","https://stackoverflow.com/questions/667166","<python><class-design>","3","2009-03-20 17:33:12"
"Unable to decode unicode string in Python 2.4","https://stackoverflow.com/questions/666417","<python><unicode><decode>","4","2009-03-20 14:36:31"
"Decorator classes in Python","https://stackoverflow.com/questions/666216","<python><decorator>","38","2009-03-20 13:48:00"
"What errors/exceptions do I need to handle with urllib2.Request / urlopen?","https://stackoverflow.com/questions/666022","<python>","63","2009-03-20 12:56:21"
"How to write a function that takes a string and prints the letters in decreasing order of frequency?","https://stackoverflow.com/questions/665942","<python>","4","2009-03-20 12:32:19"
"Extract array from list in python","https://stackoverflow.com/questions/665652","<python><arrays><list>","4","2009-03-20 10:48:18"
"Python: defaultdict became unmarshallable object in 2.6?","https://stackoverflow.com/questions/665061","<python>","9","2009-03-20 05:12:27"
"box drawing in python","https://stackoverflow.com/questions/664991","<python><windows><unicode>","7","2009-03-20 04:31:03"
"How can I improve this ""register"" view in Django?","https://stackoverflow.com/questions/664937","<python><django><user-registration>","3","2009-03-20 03:59:12"
"How to recover a broken python ""cPickle"" dump?","https://stackoverflow.com/questions/664444","<python><rss><pickle>","3","2009-03-19 23:25:03"
"Using norwegian letters æøå in python","https://stackoverflow.com/questions/664372","<python><utf-8>","7","2009-03-19 22:54:03"
"Is it possible only to declare a variable without assigning any value in Python?","https://stackoverflow.com/questions/664294","<python><variable-assignment><variable-declaration>","401","2009-03-19 22:21:53"
"Uninitialized value in Python?","https://stackoverflow.com/questions/664219","<python>","5","2009-03-19 21:53:47"
"What's the difference between dict() and {}?","https://stackoverflow.com/questions/664118","<python><initialization><instantiation>","77","2009-03-19 21:19:58"
"Python: How do you login to a page and view the resulting page in a browser?","https://stackoverflow.com/questions/663490","<python><authentication>","3","2009-03-19 18:40:44"
"How do I get a substring of a string in Python?","https://stackoverflow.com/questions/663171","<python><string><substring>","2668","2009-03-19 17:29:41"
"HTML Entity Codes to Text","https://stackoverflow.com/questions/663058","<python><html><beautifulsoup>","14","2009-03-19 17:01:25"
"Help with subprocess.call on a Windows machine","https://stackoverflow.com/questions/662641","<python><trac><python-2.4>","4","2009-03-19 15:27:59"
"Preserve order of attributes when modifying with minidom","https://stackoverflow.com/questions/662624","<python><xml><minidom>","13","2009-03-19 15:23:11"
"How do I know if a generator is empty from the start?","https://stackoverflow.com/questions/661603","<python><generator>","240","2009-03-19 09:51:24"
"Security of Python's eval() on untrusted strings?","https://stackoverflow.com/questions/661084","<python><security><eval>","32","2009-03-19 04:39:50"
"Can I make pdb start debugging right away?","https://stackoverflow.com/questions/661034","<python><debugging><pdb>","5","2009-03-19 04:12:05"
"Overriding python threading.Thread.run()","https://stackoverflow.com/questions/660961","<python><multithreading>","49","2009-03-19 03:26:56"
"django : using admin datepicker","https://stackoverflow.com/questions/660898","<python><django><forms><django-forms><date>","13","2009-03-19 02:48:29"
"Python: decorator specific argument (unrelated to wrapped function)?","https://stackoverflow.com/questions/660727","<python><decorator>","6","2009-03-19 01:11:03"
"multiprocessing: sharing a large read-only object between processes?","https://stackoverflow.com/questions/659865","<python><multiprocessing>","134","2009-03-18 19:58:46"
"Checking file attributes in python","https://stackoverflow.com/questions/659847","<python>","2","2009-03-18 19:51:17"
"Reversing Django URLs With Extra Options","https://stackoverflow.com/questions/659832","<python><django>","14","2009-03-18 19:45:58"
"How to suppress scientific notation when printing float values?","https://stackoverflow.com/questions/658763","<python><floating-point>","265","2009-03-18 15:27:21"
"How would you implement a basic event-loop?","https://stackoverflow.com/questions/658403","<c++><python><blocking><event-loop>","76","2009-03-18 14:12:02"
"Python : is it ok returning both boolean and string?","https://stackoverflow.com/questions/657857","<python>","9","2009-03-18 11:26:18"
"Python: Prevent fileinput from adding newline characters","https://stackoverflow.com/questions/657186","<python><file-io>","25","2009-03-18 06:44:30"
"Communicating with a running python daemon","https://stackoverflow.com/questions/656933","<python><daemon>","53","2009-03-18 04:09:31"
"python time + timedelta equivalent","https://stackoverflow.com/questions/656297","<python>","104","2009-03-17 22:32:43"
"Why did Python 2.6 add a global next() function?","https://stackoverflow.com/questions/656155","<python><python-2.6>","15","2009-03-17 21:42:39"
"Can I get rows from SQLAlchemy that are plain arrays, rather than dictionaries?","https://stackoverflow.com/questions/656050","<python><sqlalchemy>","3","2009-03-17 21:17:03"
"Why is wx.SingleChoiceDialog not subclassing properly","https://stackoverflow.com/questions/655662","<python><oop><wxpython><subclass>","4","2009-03-17 19:21:40"
"python postgres cursor timestamp issue","https://stackoverflow.com/questions/655125","<python><postgresql><cherrypy>","5","2009-03-17 16:57:23"
"How do I create a unique value for each key using dict.fromkeys?","https://stackoverflow.com/questions/654646","<python><dictionary><fromkeys>","16","2009-03-17 15:06:46"
"Is there any preferable way to get user/group information from an Active Directory domain in Python?","https://stackoverflow.com/questions/654520","<python><winapi><active-directory><ldap><pywin32>","5","2009-03-17 14:39:46"
"Python file modes detail","https://stackoverflow.com/questions/654499","<python><file-io>","13","2009-03-17 14:32:48"
"A simple freeze behavior decorator","https://stackoverflow.com/questions/653783","<python><testing><decorator><freeze>","2","2009-03-17 11:08:54"
"Django Forms, set an initial value to request.user","https://stackoverflow.com/questions/653735","<python><django-forms>","14","2009-03-17 10:53:00"
"Breaking out of nested loops","https://stackoverflow.com/questions/653509","<python><loops><nested-loops>","443","2009-03-17 09:24:17"
"How can I cluster a graph in Python?","https://stackoverflow.com/questions/653496","<python><sorting><matrix><cluster-analysis><graph-theory>","16","2009-03-17 09:21:07"
"How to create a decorator that can be used either with or without parameters?","https://stackoverflow.com/questions/653368","<python><decorator>","130","2009-03-17 08:10:19"
"Effective way to iteratively append to a string in Python?","https://stackoverflow.com/questions/653259","<python><string><split><append><generator>","2","2009-03-17 07:04:05"
"Writing a binary buffer to a file in python","https://stackoverflow.com/questions/652535","<python><binary><io>","6","2009-03-16 23:30:36"
"Check if value exists in nested lists","https://stackoverflow.com/questions/652423","<python>","2","2009-03-16 22:41:50"
"sorting a list of dictionary values by date in python","https://stackoverflow.com/questions/652291","<python>","40","2009-03-16 21:56:51"
"Is it possible to create anonymous objects in Python?","https://stackoverflow.com/questions/652276","<python><anonymous-types>","84","2009-03-16 21:50:45"
"Simultaneously inserting and extending a list?","https://stackoverflow.com/questions/652184","<python>","6","2009-03-16 21:17:23"
"Django: Access primary key in models.filefield(upload_to) location","https://stackoverflow.com/questions/651949","<python><django><file-io>","15","2009-03-16 20:02:38"
"What's the best way to initialize a dict of dicts in Python?","https://stackoverflow.com/questions/651794","<python><autovivification>","91","2009-03-16 19:22:51"
"Is it possible, with the Python Standard Library (say version 2.5) to perform MS-SQL queries which are parameterized?","https://stackoverflow.com/questions/650979","<python><sql><binding><parameters><sql-injection>","2","2009-03-16 15:44:47"
"Python, redirecting the stream of Popen to a python function","https://stackoverflow.com/questions/650877","<python><stream><subprocess><yield><popen>","6","2009-03-16 15:19:11"
"Do Python lists have an equivalent to dict.get?","https://stackoverflow.com/questions/650340","<python><list>","16","2009-03-16 13:04:46"
"Iterability in Python","https://stackoverflow.com/questions/649549","<iterator><python>","4","2009-03-16 07:20:51"
